id	sent0	label
3601	 entammachiii... njaan Mammoottykkaane kaanaan vendi maathramaanu ee trailer kandathu...	unknown_state 
531	 Arenkilum oru karayam sredhicho narasimham film ile bgm  puthiya rupathilakki	unknown_state 
489	 Meraa ghar west bungal i love mammookka	not-malayalam 
3691	 entho missing aanu	Mixed_feelings 
6649	adipoli...oru pulimurugan effect....but kuzhpm ilaa ..............mammookkaa	Positive
2747	 Teaser kandu pradeekshayokke poyatharnu	Positive
5377	 Raja yude team oru like adiche	unknown_state 
1520	 Romanjification....!!!! Lalettan Masssssssss...!!!! Manju chechi Vere Level !!!	Positive
746	 Nale odiyan kanan pokunnavar like adi makkale	unknown_state 
4529	 mammootty anna telugu ārādhakar iviṭe iṣṭappeṭunnu	Positive
1620	 Oh my god ! What a trailer ..	not-malayalam 
2044	 Marana mass kettitellu. Eppam kandu.  Prithi & lalettan combo polikuumm	Positive
1489	 Ente ponnnnoooooo.... Vere level	Positive
6035	Ikkayude aaa varavu kandittu box office theernnanna thonnunne	Positive
3135	 Madhuraraja trailer kandathinu shesham Ivide vannavar Like adi	unknown_state 
4340	 Engane ulla filims venamm..kooduthal mass onnum venda... Simple but powerfull..	Positive
3962	 Pk ramdas enna vannmaram veenu pakram aaru?STEPHEN NEDUMPALLI	unknown_state 
804	 Mammooka nammale ellavarem pattikuka aan...ingerk praayam 68 onnum alla	unknown_state 
1607	 Pwoli padam Vijay Sreenivasin vijayashamsagal nerunnu	Positive
1719	 Idhentha Views koodath lle. Madhuraraja okke idhillum speedil eppezho kadann poyi.....	unknown_state 
3364	 Kanditt...climax pulimurugan effect pole anenn thonunn...kuttam parnaje alla friends...daddy girija und..pinne aa shots ellam pulimurugan trailerilum und..	Mixed_feelings 
6635	KFC nte freezer yil Helen pett povnnathaan kadha	unknown_state
1033	 Body 68 vayassulla oru manushyan	unknown_state 
3134	 Makkalee boxoffice pottitherikkan pokunnu.. katta waiting	Positive
1710	 Mass dialogue ketittu chiri vanathu enikku mathram aano	Mixed_feelings 
3024	 All D best from challenging star D boss kannadiga	not-malayalam 
1340	 50.dhe pravshyem  kandu kolakkolli trailer	Positive
4033	 Kilichundan mambazhathile... Laletan dilog parayana pole	Mixed_feelings 
665	 Lalettnje engne kanan agrahichu ath angne namnal kandu	Positive
1861	 bilalainu david nainanu undaya nalla kolakolli item	Positive
2451	 Poooi mekkele ayidiya kollam ketto... Thaneermethan theernu mekkele...	unknown_state 
2863	 enghall oro movieyilum oro makeoverumm realistic aayiii mass kaanikunadhumm kaanumbazhaann lalettane oke eduthh kinattill edaann thonunadhhh..by a lalettan fann	Negative 
3748	 4m views 300k likes trending 1 Mollywood king  ലാലേട്ടൻ	unknown_state 
1578	 Pinnem Pinnem Kanuvaaa   Thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	Positive
1537	 Any way  kidu sanam...      Waiting randamuzham	Positive
2200	 #thalapathy #vijay #tamilsong #tamilmemes #tamildubsmash #tamilnadu #tamilbgm	not-malayalam 
3979	 Aju chettan polikkum nna thonnane	Positive
3746	 Dislike adicha oombanmaarude shraddhakku....  Kittiya collectionum kondu oodikko  Chekuthan ninte ettane eduthittu oookkunnund  Adyam avante kunna vayileduthu ethane rakshikk	Negative 
389	 Police ne kuttam parayuna	Negative 
4151	 1000 CR movie god  f u c . m ...	not-malayalam 
1725	 Randu perum vishu angot kondu poyi...... Malayalam cinema industryde uyarthu ezhunelpum	Positive
433	 Lalletan fans ellarum like adich power kanikke	unknown_state 
2768	 model schoolil padicha lalettan ille ee cinemayil	unknown_state 
3294	 Heavy trailer. Rajuettaaa pwlichu.. by a ikka fan	Positive
5474	Odiyan trailer nakalum katta waiting Lucifer	Positive
1490	 Njan laalettan fana pakshe i love this movie	Positive
621	 LALETTAN FAN . WAITING FOR MAMMOOKKA'S  200 CRORE _MAMAANKAM	not-malayalam 
6024	Oru katta fan is waiting	Positive
3030	 Make up kurach koodiyo enn oru doubt	Mixed_feelings 
311	 ooro secondum mmakkayude entrik vendi waiting aayirunnu	Positive
6157	nalla trailer  ini ennathina padam kanunne	Positive
5878	ithipo kathiruna film othhu varunnod ariyla tension und.ettateum ilayathalapathiudeum padagal othhu randum high akanam atreulu.	Positive
2362	 Trailer polichu.... Ee trailerilum valutaanu cinema urappu.... Kaanum ennu urappullavar like cheyyu....	unknown_state 
2395	 Ini yandokkee kananam sho yanikku vayyyaaa	unknown_state 
5739	Çhūñk mammukkakkum vyshakettanum ente big salute  Inganoru mass Padam orukkithannathinu Ikka bhakthans	Positive
3975	 Mammoka karanjal sahikkathavar indo..valsalyam	Positive
2509	 Raajayum pillerum triple strong ennu teaseril. Prithvirajinte oru cameo manakkunnu.	Positive
6285	Kanditt nalla quality olla padam aann thonnunnud	Positive
2176	 0:42 big b aane enne thonne pooye	unknown_state 
5142	 Oru lalettan fan lalettane inganeyokke kaanan aagrahikkooo  Pritvi MANH!!	Mixed_feelings 
1487	 Trailer kandathode padathinu oru theerumaanayi chali padam	Negative 
1742	 DOP - GAUTHAM SANKAR ......... #schoolsenior	not-malayalam 
1923	 Eee cheenja slr thokk vech aana ivar pokune	unknown_state 
408	 WE ARE WAITING FOR DERIC ABRAHAM	not-malayalam 
257	 Trailer kandappo oru karym manasilayi eni mammooka fans luciferine velluvilikkilla	Negative 
6231	Solurathu thaan seyuva seyirathu mattum thaan soluva	not-malayalam
6709	Ithinu apurath oru trailer illa	Negative
3041	 Visual treat enu parnja dhe idhan. Mammooka	Positive
3118	 Jayettan  porikkum urappa    Jayettan super aa  tcr    Slangil	Positive
4172	 18/11/2019⃣     is anybody here	not-malayalam 
2446	 Ichyaaaa polich nanum indu ee moviel kalki 🤩	Positive
3809	 0:40 indian Flag Ulta q hai?	not-malayalam 
5180	 All the best ikka from #lalettan fans 🤗	not-malayalam 
1281	 Eeee cinema thanna venuchettan muthaaan muthumaniyaanu	Positive
6596	Mammokka fan ayathil njan abhimanam kollunnu polichadukki trailor eni theataril kanam	Positive
2571	 Njan oru lalettan fan alla but ee teaser orupadishtamayi	Positive
4168	 ayyoo mohanlal sangiallleeeee... poyi chawada kalla cummi a	Negative 
2309	 Kurachu IDI iyum.. Kurachu Kasaba iyum...ula oru Comfo feel pole indu..	Mixed_feelings 
1656	 Toveee...... ichayo... trailer kandu aaake excitement adichu irikkuva...film ethrayum vegham theater lu ethiyengil	Positive
3149	 King of Malayalam Cinema !!! MEGASTAR MAMMOOKKA	not-malayalam 
3455	 Pappanum shameerum eee varavil ichiri serious anu	Mixed_feelings 
6418	Katta ikka fans adik like evide	unknown_state
650	 16 K views.71 K like . Wonderful	not-malayalam 
1926	 Sharikkulla malayaleezine kananamengill link click cheyyu	unknown_state 
62	 4.3k dislikes what a bullshit man's	not-malayalam 
1575	 Cheriya pulli alla avan.. Padicha kallan aa.. Ufff A10..	unknown_state 
2421	 Thelunku nadan ..bhaala krishnayeyum... Thal nadan vijaya kaandhineyum ..naanipichu...mammuunny...	Negative 
3472	 Ekka polichu monaa  megastar kiii jaiiii	Positive
3505	 Angane malayalikal vishuvinu padakkam pottikkan pokuva	unknown_state 
4707	 sadha pichaththi mudhal rocket launcher vere und..  rajuvettan enna summava	Positive
3685	 [ L ]      ABRAHAM QURESHI	unknown_state 
3187	 Oru janathayude nayakan megastar ammmukka in&as hollywood level movie	Positive
2733	 Idakkidakk vannu romaanjam kollunnavar like adi	Positive
5139	 Mamagam trailer tomorrow kaathirikkunna var undakil like here	Positive
911	 real fansinu kuru potti tudangi 1.4k dislikes	Negative 
3029	 Dislikes have no roles# 66k likes mathi	unknown_state 
3047	 Ee item vache mammal nammude pracharanam thakarkum	unknown_state 
4449	 Iyal malathile super staralla indiakarude muzhuvan stara	Positive
4636	 Oru kgf kanda feel......🤩🤩🤩🤩🤩🤩🤩🤩🤩tovi machaan verey level aah........	Positive
3304	 Kunjali marakkar dialogue presentation is so accurate.	not-malayalam 
4652	 Laletta va da namku oru kai nokam	unknown_state 
2563	 Madurai kaaran daaaaaa   tamil fans	not-malayalam 
4775	 Madurarajayil pritwiraj  undairnengil onnu koodi super avumairunnu	Mixed_feelings 
6121	Bigbyl Great fathern undaya yamandan item... ith Vaarum kodikal	Positive
3893	 Kandit romanjam vernnu ikka eth ningale konde sadikku	Positive
6310	HAPPY BIRTHDAY     MAMMOOKKA......	not-malayalam
4878	 Dec 14 poraamm kodde kerre makaallle	Positive
5076	 Nta lalettaaaa..adaaar item. Murugaa ninta naalukal ennapettu kazhinju	Positive
2527	 Dislike chydha appa illaathavanmmaar bloody fools	Negative 
4554	 E negative commentsitta  ella oolakalkum kadutha asooya matram...athinithuvare marunnu kandupidichittilla	Negative 
3871	 Valla 200 cr anaganam nirthiya mathiyarnnu	unknown_state 
1420	 Music chila sthalangalil alambayi ....dialogue perfection kittunnilla	Negative 
6150	aaa dislike adikkunnavanmar verarumalla complete actorinte sperm	Negative
2373	 Best wishes mammookka&team. Van vijayam aakkatte enn prathikkunnu	Positive
3384	 Uyir aanu ikka.Lokathile yettavum sundharanaaya muthachan	Positive
5715	Raju Ettan powli BOX tharathu	Positive
4758	 Padam kanditt trailer Kanan vannavar like adii  narkotic is a dirty business	unknown_state 
5617	Etta...... Sherikm super🤝ntha parayuka...  Oru rekshem illa.. Adipoli... Katta wyting	Positive
3104	 Become an arjun asokaN fan. .. padam kalakki	Positive
3793	 mammutty guest role aanenn thonunnu piller pwolichu 🤘🤘	unknown_state 
6211	Ravanan aya avane illathakkan oru avatharam vendi varum...ikkaa	unknown_state
1092	 Action  scene itra manoharamai chaiyyan unniyettane kazhinje ollu bakki ellarum.......chettante carrier best aayirikkum ChandrothPanickar enna kadhapatram...waiting	Positive
998	 Raja varunath veruthe pokan alla..  Mammookka fans adi like	unknown_state 
6518	1:07 . ezhuthi kaanichathu kondu aaranennu manasilaayi	unknown_state
5804	Yejjathi padam ith polikkum ichayante ingane ulla oru padathinumvendiyan ithuvare kathirunnath....... kalki.... ith polikkkum	Positive
2098	 pinne ee japaane kond oonum parayanda ........ sirich sirich chathu	Positive
6314	Kidukki powlichu oru rekshayamilla onnum parayanilla	Positive
2616	 Ikkakk Happy birthday parayan vannavarr adikk makkale like	unknown_state 
1463	 chankurappulla ikka fans vaa 21 nu charithram kurikkum	unknown_state 
700	 Njan kandukondee irikunnu... vendum vendum.. vere aarenkilm undo ennae pole....	Positive
3634	 Ithu njangal polichadukkum. Love you latetta.....	Positive
830	 supr ikka powli ..... padam supr arikkim urappaa.... ikka lve u ....	Positive
4034	 Nalla oru film anuuu ellavarum poyi kanu....	Positive
5264	 Adaaru item. Hooror movie feel. Haha. Jappaanee nee theernnadaaaa....  Petrol ozhichu kathikkum.  Poli Poli Poli.... 🤩🤩🤪🤪	Positive
5147	 Ee aduthu Kanda ettavum MIKACHA trailer ithinu dislike adichavar mandanmaarairikkam	Positive
6216	Comment nokki kayijall pine trailer kannam	unknown_state
1061	 Mammukka ningale kurich onnum parayanillaa ith enthe avasanathe vakkaaa  storong 999	Positive
5512	masss....  ikkaa	Positive
3791	 Aayea.... ithu oru unda aavolo.... boar ....	Negative 
3452	 192k views and 196k likes masmarikam	Positive
6194	veendum veendum triler kannunavar like adik evide	Positive
6555	madhura rajayude teaser okke kaanumbol eee trailer okke idth kenatilidaan thonaa	unknown_state
1255	 Athoru valya kathaya Mone paranju thudangiyaal oru 10-30kollathe charithram parayendivarum	unknown_state 
268	 mammootty kazhinju vere oru nadan malayalathil illa karanam etavum last mammootty Anu	unknown_state 
5578	Telugu model film allu arjun model  actor	not-malayalam
4609	 Allah ath nammade bilal ikka alle	unknown_state 
2667	 Madhuraja 1hr 50k  Lucifer 17 min 80k 🥀	not-malayalam 
4759	 0:44 -  0:46    Siddiquie behind laletan	unknown_state 
5735	Mammooka ninghal mass aa pwoli item	Positive
1864	 #USE #HEADPHONE #FOR #BETTER QUALITY OF #BGM #GOPIYETTAN	not-malayalam 
2817	 Super  movie aanu but jai ne kollandayirunny	Mixed_feelings 
1692	 Lift il kudungi rakshapedunnath ano kadha yenn thoniyavar like adiche	unknown_state 
435	 2019 November I'll ith kanan vannavar undo	unknown_state 
6487	When you strike at a king	not-malayalam
359	 Da mwone madhurajaedatreum varilla ketto .nte vaka ellarkum chukavandanam	Negative 
1768	 Mass enn paranja pora marana mass	Positive
1958	 Itinum dislike adikkan aalundallo...nallatine angeegarikkan padikk... duranthangal...	Negative 
4680	 Nigal polike ikka katta ikka fan	Positive
3670	 Trailer pora..Oru pathu kollam mumbulla tamil cinemade trailer polund	Negative 
470	 Wowww.. Amazing.. Katta waiting.. Ikka and unni.. Super..	Positive
3749	 Ittimani mannikunnel ittimani uyir mannichayan loading just 8 minutes	unknown_state 
4166	 Ouru Lúcifer erangi athe polle thanne enni kore padomm erakuum myrreeee	Negative 
1232	 Watching again and again and again and again  for mammookkaa	not-malayalam 
5689	Mamootiku lalettan fansinte vaka Vijaya asamaskal neridunnu	Positive
1609	 Any Kerala vijay fans like hite	not-malayalam 
2785	 Love from utter pradesh mohan Sir	not-malayalam 
5385	 Mammokka just rocking in  MADHURA RAJA WE ARE EAGERLY FOR ........	not-malayalam 
5405	4 Millon ayee makkale eattante pazhi paragavar thalayil mundittu trailor kandukanum	Negative
3268	 Mammookka Nte Look Vere Level	Positive
6573	njan ikka fan aaan!  lalettante oru nalla thirichu varav pratheekshikunnu......rajuvettan direction super aayittund!	Positive
6010	Swag that  mass ka baap ! Mega	not-malayalam
3214	 Suraaj ettan last dialogue very funny	Positive
3781	 Padam kanditt veendum trailer kaanan vannavar aarengilum undo enne pole	Positive
1689	 Un like Adaichavarkk Nadu viral namaskkaram	Negative 
5330	 Pakka Antichrist dejjal team movie  Illuminati member lal & raj  Lal ne sradicho keralam avarude kaikalil povathirikkan	unknown_state 
5189	 100cr club kerum ennu parayunnavar like adikk	unknown_state 
5450	Next 100 crr sure pakka full entertainment movie aanenu trailer kanddaal ariyaam	Positive
2246	 Oru 500k likes um 10 m views ekke akku!!! Common everybody !!!show our power!!	unknown_state 
2017	 Onnil kuduthal kandavar like cheyyu ivide	unknown_state 
2497	 4million views 300k likes Record Breaker Ettan da	unknown_state 
3012	 Vinneth aanalle vivek oberoi kku sound koduthath	unknown_state 
2351	 Any tamil mammoty fans? like here	not-malayalam 
562	 lov uuuuuuuuuu etttaaaaaaa  romajam vanu chavum	Positive
4462	 Massuman manssuman enn prnjatt ethil mass evdre	Mixed_feelings 
2979	 Mamangam is November   21.  Waiting	not-malayalam 
6050	Come ondraaa mahasheeee.... Vegam iduuuu ...	unknown_state
4400	 Alla chettanmare Mammootty mathramano abhinayichathu Unni patti aarum parayunnille	unknown_state 
5535	From a A10 fan.  Trailer masmarikam	Positive
5003	 megastar back in action !!!!!!! bellary rajayallade #L oori raja !!!!!!! madhuravazhum Raja	Positive
813	 6k dislikes.. Guhan fans Karanju Mezhukal aanallo	Negative 
1411	 Padam kandu.. ennittum veendum tralier kaanan thonunnu.....	unknown_state 
2787	 Nty amoooo kunjalimarakaar 9 alla  oru pulikutti ayirunu Lal sir nigal samsarikubool Chiri varunu	Negative 
6118	Maranamass trailer.....orupaad ishtamaayi.....Lalettan Prithvi combo pwolichadakkum....	Positive
4046	 Katta waiting  adi macha like	unknown_state 
3394	 Aa sound keetitt romancham vannavar ethra perundd ivide..	Positive
6185	Prithviraj venamenn parayunnavar adi oru like	unknown_state
4771	 Margamkali Malayalam Movie Review | Vibes Vision	not-malayalam 
6613	1:01 Prithiraj  ano naduvil nilkunna aaal 🤔	unknown_state
4184	 Ethu njan etho English cinemayil kanditundu.... Peru ormayilla.	unknown_state 
2026	 Kgf chapter 2 nu vaikalam pola	unknown_state 
88	 1.33 - 1.40   mammuka rock's 🤘...	not-malayalam 
4008	 Teaser kandappo itrakkum pratheekshichilla traler supsupsupsupsupsuper cinema pwplikkum	Positive
5890	Enikku onnum kananda .. Angadu poliku ente itticha	Positive
4509	 Ayee....orumathiri oru Tamil kathii padam pole indu.....	Positive
549	 Cherudaaytt #thegreatfather bgm vanno ennoru doubt ( first)	Mixed_feelings 
4314	 Trailer erangan 1 manikoorinu munpae  3k dislike...  Nth tholvikal aano ntho..  kanditu vilayiruthu suhurthukalae.	Negative 
4778	 Ith  5 million aaavunn ullappullavar adi ivide like	unknown_state 
4475	 Amala paul  nte Aadai cinemayum aayi saamyam thoniyavar undo?	Mixed_feelings 
939	 Last dialogue.... oru rakshem illla... .... Asoooya verum asoooya.... Sontham naadine vittukodukunna kali illa enth vannalm...	Positive
850	 1.35 il rajuvettane etraper shradhichu.. back sidil	unknown_state 
2029	 Spr item rajuettan nalla making Lalettante karyam parayandallo	Positive
4406	 ഇത് #Mega star ന്റെ #mega mamangam#	Positive
3428	 Olakel varapicha oru avataram annu namuda chank mamangam	unknown_state 
38	 Eee eid ikka ang edutthu ennu paranjekk	Positive
4811	 Lucifer-3 hrs 200k likes  Mamangam-21 hrs 180k likes	not-malayalam 
3400	 mammukka fanzz  ividea vannu like Adikkdaa	Positive
4098	 Dislike adichitt karyamilla makkale ith alu vereya	Positive
3751	 Hindu kalku mahiravan islaminu ebileesu christianikalkku LUCIFER	Positive
1389	 ith oru oola padam aayirikum enn manass parayunu	Negative 
5625	Maha avatharan aaya avane ellathakkan oru maha avatharam thanna vendy varum waiting ikkaaa	unknown_state
2008	 Oru rakshayum illa..joli kazhin ksheenichirangiya enik ippo oru energy okke thonunu.. #Mamangam	Positive
5163	 Sanchit Bulhara bgm nte Ponno no Raksha	Positive
